DATE,DOY,week,is.collected,TREAT,REP,STATION,CARD,ABIPN,BURSI,C7,CMAC,CSTIG,CTRIF,CYCSP,H13,HAXY,HCONV,HGLAC,HPARN,HVAR,PQUA,CANTHARID,LAMPY,LCW,MECOP,X20SPOT,OTHER,Syrphidae,Ichneumonoidae,Chalcidoidae,Lepidoptera,Orthoptera
7/9/2021,190,27,,CF,3,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/9/2021,190,27,,CF,3,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/9/2021,190,27,,CF,3,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,
7/9/2021,190,27,,DF,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/9/2021,190,27,,DF,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/9/2021,190,27,,DF,1,3,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,
7/9/2021,190,27,,DF,1,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/9/2021,190,27,,DF,1,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/9/2021,190,27,,DF,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,
7/9/2021,190,27,,DF,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,
7/9/2021,190,27,,DF,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,
7/9/2021,190,27,,DF,2,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,
7/9/2021,190,27,,DF,2,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,
7/9/2021,190,27,,DF,3,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/9/2021,190,27,,DF,3,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,,,,,
7/9/2021,190,27,,DF,3,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,,,,,
7/9/2021,190,27,,DF,3,4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,,,,,
7/9/2021,190,27,,DF,3,5,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,,,,,
7/9/2021,190,27,,SF,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,
7/9/2021,190,27,,SF,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,
7/9/2021,190,27,,SF,1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/9/2021,190,27,,SF,1,4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/9/2021,190,27,,SF,1,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/9/2021,190,27,,SF,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/9/2021,190,27,,SF,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,
7/9/2021,190,27,,SF,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/9/2021,190,27,,SF,2,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/9/2021,190,27,,SF,2,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/9/2021,190,27,,SF,3,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,,,,,
7/9/2021,190,27,,SF,3,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,
7/9/2021,190,27,,SF,3,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,,,,,
7/9/2021,190,27,,SF,3,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,,,,
7/9/2021,190,27,,SF,3,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,,,,,
7/15/2021,196,28,,1,1,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,,,,,
7/15/2021,196,28,,1,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,
7/15/2021,196,28,,1,1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,1,1,4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,1,1,5,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,,,,,
7/15/2021,196,28,,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,1,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,
7/15/2021,196,28,,1,2,3,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,1,2,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,1,2,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,
7/15/2021,196,28,,1,3,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,1,3,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,
7/15/2021,196,28,,1,3,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,
7/15/2021,196,28,,1,3,4,,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,,,,,
7/15/2021,196,28,,1,3,5,,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,,,,,
7/15/2021,196,28,,1,4,1,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,,,,,
7/15/2021,196,28,,1,4,2,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,,,,,
7/15/2021,196,28,,1,4,3,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,1,4,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,1,4,5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,1,5,1,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,1,5,2,,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,,,,,
7/15/2021,196,28,,1,5,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,
7/15/2021,196,28,,1,5,4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,,,,
7/15/2021,196,28,,1,5,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,1,6,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,,,,,
7/15/2021,196,28,,1,6,2,,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,1,6,3,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,1,6,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,
7/15/2021,196,28,,1,6,5,,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/16/2021,197,28,,2,1,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/16/2021,197,28,,2,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/16/2021,197,28,,2,1,3,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,,,
7/16/2021,197,28,,2,1,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/16/2021,197,28,,2,1,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,
7/16/2021,197,28,,2,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/16/2021,197,28,,2,2,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/16/2021,197,28,,2,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,
7/16/2021,197,28,,2,2,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,
7/16/2021,197,28,,2,2,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/16/2021,197,28,,2,3,1,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,,,,,
7/16/2021,197,28,,2,3,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,,,,,
7/16/2021,197,28,,2,3,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,
7/16/2021,197,28,,2,3,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/16/2021,197,28,,2,3,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,,,,,
7/16/2021,197,28,,2,4,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/16/2021,197,28,,2,4,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/16/2021,197,28,,2,4,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/16/2021,197,28,,2,4,4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,,,,
7/16/2021,197,28,,2,4,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,
7/16/2021,197,28,,2,5,1,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,,,,,
7/16/2021,197,28,,2,5,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,
7/16/2021,197,28,,2,5,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,
7/16/2021,197,28,,2,5,4,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,
7/16/2021,197,28,,2,5,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,
7/16/2021,197,28,,2,6,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,
7/16/2021,197,28,,2,6,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,,,,,
7/16/2021,197,28,,2,6,3,,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,,,,,
7/16/2021,197,28,,2,6,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/16/2021,197,28,,2,6,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,,,,,
7/15/2021,196,28,,3,1,1,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,3,1,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,3,1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,
7/15/2021,196,28,,3,1,4,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,3,1,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,3,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,3,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,3,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,3,2,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,3,2,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,3,3,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,3,3,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,
7/15/2021,196,28,,3,3,3,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,3,3,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,
7/15/2021,196,28,,3,3,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,3,4,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,3,4,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,
7/15/2021,196,28,,3,4,3,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,,,,,
7/15/2021,196,28,,3,4,4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,3,4,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,
7/15/2021,196,28,,3,5,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,,,,,
7/15/2021,196,28,,3,5,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,
7/15/2021,196,28,,3,5,3,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,,,
7/15/2021,196,28,,3,5,4,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,,,,,
7/15/2021,196,28,,3,5,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,
7/15/2021,196,28,,3,6,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,
7/15/2021,196,28,,3,6,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,3,6,3,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,3,6,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,3,6,5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,4,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,4,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,4,1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,4,1,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,
7/15/2021,196,28,,4,1,5,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,,,,,
7/15/2021,196,28,,4,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,4,2,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,
7/15/2021,196,28,,4,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,4,2,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,4,2,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,4,3,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,
7/15/2021,196,28,,4,3,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,
7/15/2021,196,28,,4,3,3,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,4,3,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,4,3,5,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,
7/15/2021,196,28,,4,4,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,4,4,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,4,4,3,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,4,4,4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,,,,
7/15/2021,196,28,,4,4,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,4,5,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,
7/15/2021,196,28,,4,5,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,4,5,3,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,4,5,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,4,5,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,4,6,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,4,6,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,4,6,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/15/2021,196,28,,4,6,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/14/2021,195,28,,5,1,1,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,,,,,
7/14/2021,195,28,,5,1,2,,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,,,,,
7/14/2021,195,28,,5,1,3,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,,,,,
7/14/2021,195,28,,5,1,4,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,
7/14/2021,195,28,,5,1,5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/14/2021,195,28,,5,2,1,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,,,,,
7/14/2021,195,28,,5,2,2,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,
7/14/2021,195,28,,5,2,3,,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/14/2021,195,28,,5,2,4,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,,,,
7/14/2021,195,28,,5,2,5,,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,
7/14/2021,195,28,,5,3,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,
7/14/2021,195,28,,5,3,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,
7/14/2021,195,28,,5,3,3,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/14/2021,195,28,,5,3,4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/14/2021,195,28,,5,3,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,
7/14/2021,195,28,,5,4,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,
7/14/2021,195,28,,5,4,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/14/2021,195,28,,5,4,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,,,
7/14/2021,195,28,,5,4,4,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,
7/14/2021,195,28,,5,4,5,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,,,,,
7/14/2021,195,28,,5,5,1,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,,,,,
7/14/2021,195,28,,5,5,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/14/2021,195,28,,5,5,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,
7/14/2021,195,28,,5,5,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,
7/14/2021,195,28,,5,5,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/14/2021,195,28,,5,6,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,
7/14/2021,195,28,,5,6,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,
7/14/2021,195,28,,5,6,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,,,,,
7/14/2021,195,28,,5,6,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,
7/14/2021,195,28,,5,6,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/14/2021,195,28,,6,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/14/2021,195,28,,6,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,
7/14/2021,195,28,,6,1,3,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,,,,,
7/14/2021,195,28,,6,1,4,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,
7/14/2021,195,28,,6,1,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,
7/14/2021,195,28,,6,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,
7/14/2021,195,28,,6,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,
7/14/2021,195,28,,6,2,3,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/14/2021,195,28,,6,2,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/14/2021,195,28,,6,2,5,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,
7/14/2021,195,28,,6,3,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,
7/14/2021,195,28,,6,3,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,
7/14/2021,195,28,,6,3,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,,,,,
7/14/2021,195,28,,6,3,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/14/2021,195,28,,6,3,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,
7/14/2021,195,28,,6,4,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,
7/14/2021,195,28,,6,4,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,
7/14/2021,195,28,,6,4,3,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/14/2021,195,28,,6,4,4,,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,,,,,
7/14/2021,195,28,,6,4,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/14/2021,195,28,,6,5,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/14/2021,195,28,,6,5,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,,,,,
7/14/2021,195,28,,6,5,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,
7/14/2021,195,28,,6,5,4,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,
7/14/2021,195,28,,6,5,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,
7/14/2021,195,28,,6,6,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,,,,,
7/14/2021,195,28,,6,6,2,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,
7/14/2021,195,28,,6,6,3,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,,,,
7/14/2021,195,28,,6,6,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,
7/14/2021,195,28,,6,6,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,
7/16/2021,197,28,,7,1,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,,,,,
7/16/2021,197,28,,7,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
7/16/2021,197,28,,7,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,
